Atwood,28.64,-5.88,57.78
[Austen],0,-9,93.55
Autolycus,38.88,30.68,1.49
Auwers,19.64,15,17.12
Auzout,32.92,10.21,64.01
Avery,10.73,-1.32,81.37
Avicenna,72.99,39.63,-97.28
Avogadro,129.84,63.21,165.36
Azophi,47.54,-22.19,12.7
Baade,57.85,-44.75,-82.03
Babakin,19.15,-20.81,123.26
Babbage,146.56,59.56,-57.38
Babcock,95.28,4.13,94.14
Back,34.63,1.2,80.67
Backlund,75.46,-16.22,103.35
Baco,65.31,-51.04,19.1
Baillaud,89.44,74.61,37.35
Bailly,300.56,-66.82,-68.9
Baily,25.68,49.78,30.56
Balandin,11.81,-18.94,152.58
Balboa,69.19,19.24,-83.31
Baldet,55.76,-53.32,-151.96
Ball,40.31,-35.92,-8.39
Ballet,0.01,20.17,30.57
Balmer,136.3,-20.27,70.22
[Balzac],0,-8,95
Banachiewicz,99.09,5.28,80.01
Bancroft,12.5,28.07,-6.43
Banting,5.15,26.58,16.43
Barbier,65.38,-23.85,157.93
Barkla,40.9,-10.67,67.22
Barnard,115.73,-29.79,85.95
Barocius,82.72,-44.98,16.81
Barringer,66.89,-28.22,-150.43
Barrow,93.82,71.28,7.59
Bartels,54.95,24.51,-89.85
[Baudelaire],0,-23.2,123.1
Bawa,1.57,-25.28,102.56
Bayer,48.51,-51.62,-35.14
Beals,52.61,37.11,86.58
Beaumont,50.69,-18.08,28.82
Becquerel,62.86,40.79,129.5
Bečvář,66.62,-2.57,125.07
Beer,9.06,27.07,-9.1
Behaim,56.21,-16.61,79.41
Beijerinck,76.77,-13.4,151.84
Beketov,8.3,16.23,29.18
Béla,10.07,24.67,2.27
Bel'kovich,215.08,61.53,90.15
Bell,86.33,21.98,-96.53
Bellinsgauzen (Bellingshausen),63.23,-60.72,-164.85
Bellot,17.5,-12.48,48.19
Belopol'skiy,61.9,-17.25,-128.23
Belyaev,55.9,23.1,143.11
Benedict,13.83,4.35,141.54
Bergman,22.51,6.97,137.49
Bergstrand,42.98,-18.72,176.44
Berkner,87.62,25.13,-105.24
Berlage,93.75,-63.04,-163.61
[Bernini],0,14.9,30
Bernoulli,47.3,34.93,60.61
Berosus,75.24,33.5,69.99
Berzelius,48.53,36.55,50.95
Bessarion,9.84,14.85,-37.31
Bessel,15.56,21.73,17.92
Bettinus,71.78,-63.4,-45.16
Bhabha,70.25,-55.5,-165.31
Bianchini,37.59,48.78,-34.37
Biela,77.03,-54.99,51.63
Bilharz,44.55,-5.83,56.34
Billy,45.57,-13.83,-50.24
Bingham,34.99,8.02,115.05
Biot,13.01,-22.7,51.08
Birkeland,81.64,-30.17,174.01
Birkhoff,329.81,58.45,-145.65
Birmingham,89.92,65.12,-10.7
Birt,15.81,-22.36,-8.59
Bi Sheng,55.27,78.35,148.46
Bjerknes,48.18,-38.5,113.69
Black,19.46,-9.2,80.39
Blackett,145.31,-37.55,-115.84
Blagg,4.97,1.22,1.46
Blancanus,105.82,-63.77,-21.63
Blanchard,37.46,-58.25,-93.5
Blanchinus,59.9,-25.32,2.44
Blazhko,51.11,31.37,-147.86
Bliss,22.85,53.04,-13.78
Bobillier,6.04,19.63,15.44
Bobone,32.14,26.7,-132.12
Bode,17.8,6.71,-2.45
Boethius,11.17,5.57,72.33
Boguslawsky,94.59,-72.9,43.26
Bohnenberger,31.74,-16.24,40.06
Bohr,70.07,12.71,-86.52
Bok,43.03,-20.26,-171.58
Boltzmann,72.31,-74.82,-90.41
Bolyai,102.22,-33.85,126.12
Bombelli,9.72,5.28,56.19
Bondarenko,28.26,-17.24,136.89
Bonpland,59.25,-8.38,-17.33
Boole,61.34,63.79,-87.29
Borda,45.4,-25.2,46.52
Borel,4.66,22.37,26.42
Boris,1.73,30.53,-33.5
Borman,50.72,-39.06,-148.25
Born,15.07,-6.05,66.83
Borya,0.4,38.28,-35.01
Bosch,19.58,86.82,133.54
Boscovich,41.53,9.71,11.01
Bose,92.55,-53.95,-169.36
Boss,50.2,45.75,88.68
Bouguer,22.23,52.32,-35.82
Boussingault,127.61,-70.21,53.73
Bowditch,43.04,-24.97,103.07
Bowen,8.09,17.63,9.1
Boyle,57.13,-53.29,177.89
Brackett,8.87,17.84,23.54
Bragg,77.21,42.33,-103.44
Brashear,60.16,-73.54,-171.57
Braude,11.28,-81.82,158.88
Brayley,14.17,20.9,-36.94
Bredikhin,61.68,17.25,-158.37
Breislak,48.64,-48.31,18.31
Brenner,90.01,-39.09,39.11
Brewster,9.83,23.27,34.69
Brianchon,137.26,74.75,-88.36
Bridgman,81.89,43.39,136.98
Briggs,36.75,26.45,-69.19
Brisbane,44.32,-49.2,68.76
Bronk,66.16,25.9,-134.67
Brouwer,119.6,-35.82,-124.75
Brown,34.03,-46.53,-17.99
Bruce,6.14,1.16,0.37
Brunner,50.66,-9.86,90.91
Buch,51.31,-38.9,17.68
Buffon,105.76,-40.64,-133.53
Buisson,61.27,-1.47,112.95
Bullialdus,60.72,-20.75,-22.26
Bunsen,55.22,41.4,-85.46
Burckhardt,54.36,31.11,56.39
Bürg,41.04,45.07,28.21
Burnham,24.09,-13.92,7.25
Büsching,53.49,-38.04,19.96
Butlerov,38.77,12.05,-108.81
Buys-Ballot,66.38,20.86,174.82
Byrd,97.49,85.43,10.07
Byrgius,84.46,-24.73,-65.38
Cabannes,81.3,-61.24,-170.21
Cabeus,100.58,-85.33,-42.13
Cailleux,52.85,-60.41,153.5
Cai Lun,44.89,80.12,113.66
Cajal,8.57,12.59,31.08
Cajori,74.65,-47.67,168.7
Calippus,34.03,38.92,10.72
Cameron,10.91,6.19,45.93
[Camoens],31.37,0.62,84.98
Campanus,46.41,-28.04,-27.9
Campbell,222.48,45.57,152.91
Cannizzaro,54.51,55.5,-99.73
Cannon,57.58,19.88,81.36
Cantor,75.72,38.04,118.69
Capella,48.13,-7.65,34.92
Capuanus,59.69,-34.09,-26.73
Cardanus,49.57,13.27,-72.5
Carlini,10.66,33.75,-24.12
Carlos,4.67,24.91,2.28
Carmichael,19.73,19.53,40.36
Carnot,126.06,52.09,-144.2
Carol,6.25,8.48,122.37
Carpenter,59.06,69.52,-51.23
Carrel,15.59,10.67,26.68
Carrillo,17.85,-2.11,80.96
Carrington,27.77,43.97,62.04
Cartan,15.62,4.24,59.29
Carver,62.45,-43.46,127.6
Casatus,102.85,-72.7,-30.75
Cassegrain,56.66,-51.95,113.3
Cassini,56.88,40.25,4.64
Catalán,26.77,-45.7,-87.37
Catharina,98.77,-17.98,23.55
Cauchy,11.8,9.56,38.63
Cavalerius,59.35,5.1,-66.93
Cavendish,52.64,-24.63,-53.78
Caventou,2.8,29.74,-29.38
Cayley,14.2,3.94,15.09
[Cellini],0,-7.8,83
Celsius,38.96,-34.1,20.05
Censorinus,4.1,-0.42,32.69
Cepheus,39.43,40.68,45.78
[Cervantes],0,-3.4,99.2
Chacornac,50.44,29.88,31.67
Chadwick,29.74,-52.85,-101.34
Chaffee,51.75,-39.06,-154.63
Challis,53.21,79.58,9.09
Chalonge,25.08,-20.44,-116.35
Chamberlin,60.41,-58.83,96.04
Champollion,48.97,37.39,175.03
Chandler,88.6,43.65,171.76
Chang Heng,42.65,18.9,112.21
Chang-Ngo,2.34,-12.69,-2.16
Chant,33.6,-40.14,-109.46
Chaplygin,123.39,-5.76,150.24
Chapman,76.83,50.09,-100.47
Chappe,55.79,-61.29,-91.24
Chappell,73.92,54.53,-176.77
Charles,1.34,29.9,-26.37
Charlier,109.88,36.22,-131.69
Chaucer,45.48,3.39,-140.71
Chauvenet,77.67,-11.64,137.2
Chawla,14.25,-42.48,-147.49
Chebyshev,179.05,-34.01,-132.88
[Chekov],0,-6.6,82
[Chenier],0,-17.7,132.4
Chernyshev,59.31,47.01,174.41
C. Herschel,13.7,34.48,-31.29
Chevallier,51.83,45.01,51.57
Ching-Te,3.7,20.02,29.97
Chladni,13.07,3.99,1.12
Chrétien,98.63,-46.11,162.99
Cichus,39.18,-33.29,-21.18
Clairaut,76.89,-47.84,13.86
Clark,52.11,-38.67,119.35
Clausius,24.2,-36.9,-43.93
Clavius,230.77,-58.62,-14.73
Cleomedes,130.77,27.6,55.5
Cleostratus,63.23,60.32,-77.4
Clerke,6.66,21.68,29.8
C. Mayer,37.54,63.26,17.31
Coblentz,32.66,-38.09,126.65
Cockcroft,92.16,31.09,-162.91
Collins,2.58,1.3,23.71
Colombo,79.02,-15.26,46.02
Compton,164.63,55.86,104.05
Comrie,59.25,23.39,-113.17
Comstock,73.23,21.59,-122.05
Condon,34.85,1.87,60.36
Condorcet,74.85,12.1,69.58
Congreve,57.61,-0.28,-167.84
Conon,20.96,21.66,1.95
Cook,45.16,-17.5,48.81
Cooper,51.87,52.68,175.92
Copernicus,96.07,9.62,-20.08
Cori,67.22,-50.48,-152.91
Coriolis,78.56,0.56,171.8
[Corneille],0,12.3,134.8
Couder,18.56,-4.9,-92.58
Coulomb,89.72,54.46,-115
Courtney,1.24,25.14,-30.81
Cremona,85.12,67.24,-90.86
Crile,9.3,14.21,45.98
Crocco,67.5,-46.98,150.51
Crommelin,93.48,-67.46,-147.95
Crookes,48.25,-10.4,-165.1
Crozier,22.51,-13.56,50.72
Crüger,45.94,-16.68,-66.96
Ctesibius,32.1,0.83,118.75
Curie,138.87,-23.05,92.28
Curtis,2.88,14.57,56.79
Curtius,99.29,-67.08,4.4
Cusanus,60.87,71.82,69.4
Cuvier,77.3,-50.29,9.69
Cyrano,79.58,-20.37,157.37
Cyrillus,98.09,-13.29,24.07
Cysatus,47.77,-66.21,-6.34
Daedalus,93.61,-5.83,179.4
Dag,0.36,18.71,5.26
Daguerre,45.79,-11.91,33.61
Dale,23.41,-9.56,82.93
d'Alembert,233.55,51.07,164.89
Dalton,60.69,17.07,-84.45
Daly,14.96,5.74,59.5
Damoiseau,36.66,-4.85,-61.25
Daniell,28.2,35.42,31.16
Danjon,69.3,-11.42,123.9
Dante,53.83,25.36,180
[Dario],0,-11.3,90.7
Darney,14.81,-14.61,-23.57
D'Arrest,29.67,2.26,14.6
D'Arsonval,30.36,-10.31,124.59
Darwin,122.18,-19.93,-69.21
Das,35.95,-26.49,-137.05
Daubrée,14.67,15.73,14.75
da Vinci,37.46,9.1,44.95
Davisson,92.46,-37.93,-174.97
Davy,33.94,-11.85,-8.15
Dawes,17.6,17.21,26.34
Dawson,44.32,-66.99,-135.05
D. Brown,16.12,-41.65,-147.16
Debes,31.92,29.47,51.62
Debus,19.77,-10.68,99.68
Debye,127.03,49.43,-176.03
Dechen,12.04,46.12,-68.18
[Defoe],0,-6,80.5
De Forest,56.26,-76.94,-163.33
de Gasparis,30.9,-25.83,-50.83
de Gerlache,32.71,-88.48,-88.34
Delambre,51.49,-1.94,17.39
De La Rue,135.22,59.02,52.84
Delaunay,44.63,-22.26,2.62
Delia,1.57,-10.91,-6.13
Delisle,24.83,29.98,-34.68
Dellinger,82.04,-6.87,140.7
Delmotte,32.16,27.16,60.2
Delporte,42.5,-15.89,121.55
Deluc,45.69,-55.02,-2.98
Dembowski,26.11,2.88,7.27
Democritus,37.78,62.31,34.99
Demonax,121.93,-78.09,59.36
De Moraes,54.41,49.38,143
De Morgan,9.68,3.31,14.89
Denning,44.18,-16.26,142.76
De Roy,43.51,-55.24,-98.99
Desargues,84.85,70.25,-73.42
Descartes,47.73,-11.74,15.67
Deseilligny,6.01,21.13,20.59
De Sitter,63.79,79.81,38.57
Deslandres,227.02,-32.55,-5.57
Deutsch,73.33,24.35,110.91
De Vico,22.13,-19.71,-60.32
De Vries,57.51,-19.68,-176.78
Dewar,46.31,-2.61,165.62
Diana,1.55,14.29,35.65
Diderot,20,-20.42,121.54
Dionysius,17.25,2.77,17.29
Diophantus,17.57,27.62,-34.3
Dirichlet,47.24,10.58,-152.05
Dobrovol'skiy,38.4,-12.83,129.68
Doerfel,68.63,-68.97,-108.53
Dollond,11.04,-10.48,14.41
Donati,35.84,-20.69,5.1
Donna,1.84,7.22,38.3
Donner,55.05,-31.35,97.99
Doppelmayer,65.08,-28.48,-41.51
Doppler,101.79,-12.58,-159.84
Douglass,50.95,35.5,-122.72
Dove,30.36,-46.83,31.42
[Doyle],0,2,84.5
Draper,8.28,17.56,-21.75
Drebbel,30.23,-40.93,-49.12
Dreyer,63.84,10.24,97.09
Drude,27.13,-38.56,-91.89
Dryden,54.45,-33.21,-156.15
Drygalski,162.49,-79.57,-87.18
Dubyago,48.12,4.38,69.95
Dufay,36.11,5.57,169.54
Dugan,49.65,64.12,103.11
[Dumas],0,-5.3,81.7
Dunér,65.07,44.68,179.46
Dunthorne,15.12,-30.12,-31.71
Dyson,63.14,60.87,-121.71
Dziewulski,68.9,20.99,99.02
Easley,9,-23.69,87.97
Eckert,2.62,17.28,58.38
Eddington,120.13,21.5,-72.02
Edison,62.72,24.88,99.27
Edith,6.92,-25.77,102.33
Egede,34.18,48.72,10.64
Ehrlich,33.58,40.82,-172.27
Eichstadt,49.57,-22.63,-78.42
Eijkman,56.36,-63.21,-142.51
Eimmart,44.99,23.97,64.8
Einstein,181.47,16.6,-88.65
Einthoven,73.94,-5.06,110.06
Elger,21.51,-35.4,-29.81
[El Greco],0,14,34.7
Ellerman,46.21,-25.44,-120.39
Ellison,36.99,54.93,-108.05
Elmer,16.86,-10.23,84.18
Elvey,80.21,9.01,-100.64
Emden,114.64,62.76,-176.51
Encke,28.27,4.57,-36.68
Endymion,122.1,53.61,56.48
Engel'gardt (Engelhardt),43.51,5.39,-159.47
Eötvös,101.8,-35.61,134.43
Epigenes,54.51,67.5,-4.62
Epimenides,22.56,-40.92,-30.33
[Eppinger],0,-9.4,-25.7
Eratosthenes,58.77,14.47,-11.32
Erlanger,10.94,86.99,28.62
Erro,63.75,5.68,98.54
Esclangon,15.29,21.47,42.06
Esnault-Pelterie,76.79,47.41,-141.83
Espin,70.01,28.15,109.34
Euclides,11.8,-7.4,-29.56
Euctemon,62.7,76.26,30.57
Eudoxus,70.16,44.27,16.23
Euler,26.03,23.26,-29.18
Evans,69.4,-9.63,-133.78
Evdokimov,48.88,34.57,-153.04
Evershed,65.28,35.3,-159.51
Ewen,2.6,7.69,121.46
Fabbroni,10.55,18.66,29.27
Fabricius,78.9,-42.75,41.84
Fabry,179.44,43.07,100.68
Fahrenheit,6.65,13.12,61.71
Fairouz,2.87,-26.07,102.95
Faraday,69.03,-42.45,8.75
Faustini,42.48,-87.18,84.31
Fauth,11.94,6.23,-20.14
Faye,38.02,-21.39,3.81
Fechner,59.32,-58.25,125.03
Fedorov,6.08,28.23,-37.05
Felix,1.45,25.09,-25.38
Fényi,43.31,-44.94,-105.06
Feoktistov,22.06,30.73,140.5
Fermat,37.77,-22.71,19.79
Fermi,241.41,-19.61,123.24
Fernelius,68.42,-38.18,4.86
Fersman,148.14,17.9,-126.06
Fesenkov,36.12,-23.16,135.14
Feuillée,8.94,27.37,-9.46
Fibiger,21.1,86.14,37.13
Finsch,4.05,23.58,21.27
Finsen,72.98,-42.29,-177.72
[Firdausi],6.11,24.68,-34.07
Firmicus,56.81,7.25,63.43
Firsov,51,4.2,112.7
Fischer,30.48,7.99,142.44
Fitzgerald,104.21,26.67,-172.14
Fizeau,107.08,-58.19,-134.11
Flammarion,76.18,-3.33,-3.73
Flamsteed,19.34,-4.49,-44.34
Fleming,126.37,14.91,109.28
Florensky,69.03,25.45,131.85
Florey,69.06,87.04,-19.75
Focas,22.04,-33.7,-93.91
Fontana,31.47,-16.04,-56.79
Fontenelle,37.68,63.42,-18.96
Foster,37.02,23.59,-141.49
Foucault,25.08,50.46,-39.86
Fourier,51.57,-30.31,-53.1
Fowler,139.52,42.59,-145.27
Fox,23.97,0.47,98.14
Fracastorius,120.58,-21.36,33.07
Fra Mauro,96.76,-6.06,-16.97
Franck,11.91,22.59,35.56
Franklin,55.92,38.73,47.64
Franz,25.48,16.57,40.24
Fraunhofer,57.75,-39.52,59.06
Fredholm,13.39,18.37,46.55
Freud,2.85,25.79,-52.4
Freundlich,83.16,25,170.89
Fridman (Friedmann),101.45,-12.48,-126.88
Froelich,56.73,80,-111.63
Frost,78.3,37.41,-118.9
Fryxell,17.62,-21.25,-101.65
Furnerius,135.03,-36,60.54
Gadomski,65.66,36.21,-147.36
Gagarin,261.83,-19.66,149.35
Galen,9.18,21.95,4.96
Galilaei,15.99,10.48,-62.83
Galle,20.96,55.87,22.33
Galois,231.97,-13.94,-152.99
Galvani,76.83,49.51,-84.56
Gambart,24.68,0.92,-15.24
Gamow,113.92,65.29,144.65
Ganskiy (Hansky),42.11,-9.64,97
Ganswindt,77.52,-79.42,111.17
Garavito,81.05,-47.21,156.78
Gardner,17.62,17.75,33.81
Gärtner,101.79,59.24,34.76
Gassendi,111.39,-17.55,-39.96
Gaston,2.02,30.88,-33.96
Gaudibert,33.14,-10.93,37.82
Gauricus,79.64,-33.91,-12.74
Gauss,170.72,36.01,79.08
Gavrilov,61.62,17.41,131.22
Gay-Lussac,25.4,13.88,-20.79
G. Bond,19.05,32.39,36.32
Geber,44.68,-19.46,13.85
Geiger,36.63,-14.39,158.41
Geissler,17.39,-2.6,76.51
Geminus,81.98,34.42,56.66
Gemma Frisius,88.54,-34.33,13.37
Gena,0.2,38.27,-35.01
Gerard,98.78,44.54,-80.51
Gerasimovich,90.19,-22.95,-123.42
Gernsback,47.2,-36.53,99.53
Gibbs,78.76,-18.37,84.27
Gilbert,100.25,-3.2,76.16
Gill,63.9,-63.77,75.95
Ginzel,53.23,14.25,97.4
Gioja,42.47,83.35,1.76
Giordano Bruno,22.13,35.97,102.89
Glaisher,15.92,13.19,49.34
Glauber,15.24,11.32,142.67
Glazenap,38.96,-1.85,137.76
Glushko,40.1,8.11,-77.67
Goclenius,73.04,-10.05,45.03
Goddard,93.18,15.15,89.13
Godin,34.25,1.82,10.16
Goldschmidt,115.26,73.04,-3.37
Golgi,5.58,27.78,-59.96
Golitsyn,35.47,-25.2,-105.2
Golovin,37.86,39.75,161.24
Goodacre,44.09,-32.67,14.08
Gore,9.41,86.18,-62.31
Gould,32.99,-19.26,-17.25
Grace,1.49,14.21,35.89
Grachev,34.98,-3.83,-108.42
Graff,36.16,-42.3,-88.71
Grave,36.95,-17.04,150.23
Greaves,14.27,13.18,52.79
Green,68.28,3.69,133.12
Gregory,63.9,1.76,127.28
Grigg,36.72,12.5,-130.13
Grignard,12.95,84.54,-75.83
Grimaldi,173.49,-5.38,-68.36
[Grimm],0,-15,130.2
Grissom,59.82,-46.92,-147.98
Grotrian,36.78,-66.15,128.28
Grove,28.55,40.3,32.98
Gruemberger,91.5,-67.04,-10.3
Gruithuisen,14.98,32.89,-39.78
Guericke,60.75,-11.57,-14.19
Guest,19.79,-19.79,117.39
Guillaume,56.75,45.16,-173.38
Gullstrand,45.05,44.95,-129.67
Gum,54.55,-40.34,88.91
Gutenberg,70.65,-8.61,41.25
Guthnick,37.03,-47.76,-94.04
Guyot,98.28,11.63,117.12
Gyldén,48.15,-5.37,0.23
Haber,56.79,83.4,-94.63
[Hadley],5.86,25.46,2.8
Hagecius,79.55,-59.92,46.63
Hagen,57.52,-48.32,135.95
Hahn,87.49,31.22,73.55
Haidinger,21.33,-39.18,-25.14
Hainzel,70.56,-41.23,-33.52
Haldane,40.26,-1.66,84.11
Hale,84.42,-74.13,91.71
Hall,31.77,33.81,36.75
Halley,34.59,-8.05,5.73
Hamilton,57.45,-42.77,84.41
Hanno,59.54,-56.46,71.38
Hansen,41.18,14.04,72.54
Hansteen,44.99,-11.53,-52.06
Harden,14.98,5.46,143.55
Harding,22.57,43.54,-71.66
Haret,29.77,-58.77,-176.19
Hargreaves,18,-2.18,64.09
Harkhebi,337.14,40.87,98.74
Harlan,63.45,-38.31,79.65
Harold,1.43,-10.88,-6.07
Harpalus,39.77,52.73,-43.49
Harriot,52.77,33.2,114.4
Hartmann,63.29,2.71,135.45
Hartwig,78.46,-6.14,-80.47
Harvey,59.98,19.35,-146.51
Hase,82.08,-29.37,62.68
Haskin,66.57,81.51,133.16
Hatanaka,30.15,29.33,-121.92
Hausen,163.24,-65.11,-88.49
Hawke,13.2,-66.61,128.65
Haworth,51.42,-87.45,-5.17
Hayford,28.15,12.68,-176.45
Hayn,86.21,64.56,83.87
Healy,37.98,32.5,-111
Heaviside,164.46,-10.44,166.77
Hecataeus,133.67,-22.06,79.68
Hédervári,74.14,-81.77,85.6
Hedin,157.38,2.87,-76.57
Hegu,2.2,-46.3,177.57
[Heine],0,-14.4,132
Heinrich,6.86,24.84,-15.37
Heinsius,64.87,-39.48,-17.82
Heis,13.69,32.47,-31.98
Helberg,61.93,22.63,-102.46
Helicon,23.74,40.43,-23.11
Hell,33.31,-32.41,-7.8
Helmert,26.72,-7.56,87.67
Helmholtz,110.16,-68.64,65.34
Henderson,43.49,4.76,152
Hendrix,16.63,-46.86,-159.97
Henry,39.06,-23.97,-57.01
Henry Frères,41.73,-23.52,-59.02
Henyey,68.74,12.7,-152.33
Heraclitus,85.74,-49.31,6.42
Hercules,68.32,46.82,39.21
Herigonius,14.86,-13.36,-33.97
Hermann,15.92,-0.87,-57.47
Hermite,108.64,86.17,-93.32
Herodotus,35.87,23.25,-49.84
Heron (Hero),28.1,0.65,119.88
Herschel,39.09,-5.69,-2.09
Hertz,82.94,13.32,104.56
Hertzsprung,536.37,1.37,-128.66
Hesiodus,43.24,-29.42,-16.42
Hess,90.44,-54.47,174.19
Hevelius,113.87,2.2,-67.46
Hevesy,49.99,83.09,149.15
Heymans,46.45,74.76,-144.94
Heyrovsky,16.66,-39.55,-95.42
H. G. Wells,108.9,40.84,122.63
Hilbert,173.24,-17.87,108.32
Hildegard,122,-51.68,127.74
Hill,15.86,20.91,40.81
Hind,28.5,-7.92,7.31
Hinshelwood,13.35,89.41,-51.89
Hippalus,57.36,-24.92,-30.42
Hipparchus,143.95,-5.36,4.91
Hippocrates,59.24,70.26,-146.54
Hirayama,145.21,-6.01,93.63
Hoffmeister,44.46,15.04,136.84
Hogg,38.39,33.51,121.96
Hohmann,16.81,-17.92,-94.26
Holden,47.6,-19.19,62.53
Holetschek,37.77,-27.61,151.15
[Homer],0,-24.3,133.6
Hommel,113.6,-54.74,32.93
Hooke,34.35,41.14,54.86
Hopmann,87.84,-51.01,159.23
Hornsby,2.85,23.8,12.51
Horrebow,24.98,58.8,-40.93
Horrocks,29.65,-3.99,5.85
Hortensius,14.16,6.47,-28
Houssay,31.41,83.11,98.52
Houtermans,42.68,-9.42,87.38
Houzeau,76.84,-17.25,-123.89
Hubble,81.84,22.29,86.91
Huggins,65.79,-41.07,-1.52
[Hugo],0,-0.7,92.9
Humason,4.34,30.73,-56.66
Humboldt,199.46,-27.02,80.96
Hume,22.3,-4.68,90.47
Husband,31.26,-40.32,-147.84
[Hussein],0,12.3,38
Hutton,45.17,37.22,168.68
Huxley,3.48,20.2,-4.54
Hyginus,8.7,7.76,6.27
Hypatia,38.82,-4.25,22.58
Ian,1.51,25.72,-0.39
Ibn Bajja,11.98,-86.3,-75.04
Ibn Battuta,11.51,-6.95,50.44
Ibn Firnas,88.29,6.83,122.3
Ibn-Rushd,31.08,-11.69,21.71
Ibn Yunus,59.69,14.14,91.14
Icarus,93.73,-5.49,-173.26
Ideler,37.77,-49.32,22.24
Idel'son,59.82,-81.35,112.69
Igor,0.1,38.25,-35.01
Il'in,12.42,-17.8,-97.68
Ina,2.98,18.66,5.3
Ingalls,37.23,26.16,-153.34
Inghirami,94.6,-47.49,-68.95
Innes,42.83,27.85,119.31
Ioffe,83.95,-14.38,-129.16
Isabel,1.22,28.18,-34.07
Isaev,94.1,-17.57,147.49
Isidorus,41.39,-7.96,33.5
Isis,0.61,18.95,27.48
Ivan,3.84,26.86,-43.26
Izsak,30.83,-23.32,117.59
Jackson,71.38,22.05,-163.32
Jacobi,66.28,-56.82,11.3
[James],0,10.2,50.4
Jansen,24.21,13.55,28.64
Jansky,73.77,8.63,89.5
Janssen,200.65,-44.96,40.82
Jarvis,41.22,-35.13,-148.21
Jeans,81.13,-55.58,91.51
Jehan,4.46,20.71,-31.86
Jenkins,37.77,0.37,78.04
Jenner,73.66,-42.01,95.98
Jerik,0.63,18.53,27.63
J. Herschel,154.44,62.31,-41.86
[Johnson],0,-8.7,89
Joliot,172.79,25.79,93.39
Jomo,7.36,24.41,2.44
José,1.22,-12.68,-1.66
Joule,97.52,27.15,-144.14
Joy,5.12,25.01,6.56
Jules Verne,145.54,-34.85,147.28
Julienne,1.8,26.06,3.13
Julius Caesar,84.72,9.17,15.21
